Timestamp,"1. What is your last name initial? Please select the appropriate range. 

(Ex: Smith = Option 3)",2. What is your age?,3. What gender do you identify as?,"4. What is your approximate height? (Ex: 5'0"" - 5'5"")",5. Do you wear prescription glasses or contacts?,6. How would you best describe yourself?,7. What generation immigrant are you?,8. How many siblings do you have?,9. What birth order are you? (1 being the oldest),10. How many languages do you know?,11. How many of those languages (above) do you use to speak with friends?,12. How many languages did you grow up speaking with your family?,13. Where are you from?,14. What year are you?,15. Are you a transfer student?,16. What is your major?,17. What is your approximate cumulative GPA as of Fall 2022?,18. How many units are you taking currently?,19. How many units have you taken so far at UCR?,20. What class is making you fill out this survey?,21. Did you take any Math/CS related AP courses in high school? Select all that apply.,22. Were you formally educated in a non-English language at any point?,23. How do you feel about your college experience so far?,24. When did you decide to pursue a college degree?,25. Did you have any prior experience in Computer Science before starting college?,26. Did you know any of the following languages before coming into college? (Select all that apply),27. What was your grade in CS010A (or equivalent)?,28. What was your grade in CS010B (or equivalent)?,29. What is your preferred area of Computer Science?,30. Which area of Computer Science are you interested in working in the future?,31. Which generation college student are you?,32. What is the highest education held by your parent(s)?,33. What made you choose your major?,34. Are either of your parents in a Computer Science related role?,35. What is your preferred tool for note-taking?,36. How often do you take notes in lecture?,37. How many lectures do you have per week?,38. How many lectures do you attend per week on average?,39. How does participating in lecture make you feel?,40. Why you feel this way about the previous question? (Select all that apply) ,41. How close do you sit to the front of class?,42. How many times a week do you attend office hours on average?,43. How many hours do you study per week on average (not including time spent doing homework)?,44. How many hours do you spend doing homework per week on average?,"45. How many internship/job offers have you received, and at which times (i.e. 2 offers in Fall 2021, 3 offers in Summer 2022)

N/A if no offers yet.",46. Do you currently have a job?,47. Do you work on or off campus?,48. Are you a grader or a research assistant?,49. How many hours in a typical week do you work?,"50. Do you receive financial aid?  (scholarships, grants, etc) ",51. Do you take out student loans?,52. What is your family's annual income?,"53. What's your desired starting total compensation out of college?
($ amount)",54. What is your current living situation?,55. How do you commute to school?,56. Do you have a UCR dining plan?,57. How many times a week do you purchase food or drinks from somewhere on campus?,58. What items do you purchase?,59. What is the biggest reason you do not purchase more food and drinks on campus?,"60. How many extracurricular activities do you partake in? (Clubs/Fraternities, Teams, Sports, Jobs).","61. If you take part in extracurricular activities, how many of them are specific to BCOE?",62. How many clubs are you part of?,63. How many of those are academic clubs?,64. How many hours per week do you spend on club work on average?,65. Do you have an officer position within a club?,"66. Which sports have you played in a formal team? 
(Select all that apply)",67. How would you describe yourself?,68. How many hours do you spend on on-screen entertainment per week on average?,69. How many social media platforms are you currently active on?,70. How often do you post on social media per week?,71. How many hours a week do you actively spend on social media?,72. How do you feel after using social media?,"73. How many hours do you spend streaming videos in an average week? (YouTube, Netflix...)","74. How many hours do you play video games in an average week? (PC, console, phone...)",75. How many hours do you spend watching gaming streams in a week?,76. What genre of games do you play? (Select all that apply),77. What is the name of the game you play most?,78. Are you a member of any professional social media sites? (ex: linkedin/glassdoor),"79. From the people that you have met on campus, how many hours per week do you socialize with them outside of class? (i.e. studying, eating, exercising, lounging, etc.)",80. How do you feel you are doing this quarter?,81. How many hours do you regularly sleep?,82. How would you rate your stress level on a scale from 1 to 5?,83. Do you believe you have imposter syndrome?,84. When was the last time an event caused you significant distress (feeling sad for at least a week)?,85. What was your sadness caused by?,86. Did you indulge in binging as a coping mechanism in any of these options?,87. Did you seek comfort from your family or friends in sharing your pain?,"88. Based on your answer from the binging and friends and/or family questions, which do you think best helped to soothe your pain?",89. What is your political affiliation?,90. Stricter gun laws will reduce violence and deaths.,"91. Homeless individuals, that have refused available shelter or housing, should be allowed to sleep or encamp on public property.",92. You are in favor of decriminalizing drug use.,93. Should the Supreme Court be reformed to include more seats?,94. Should the supreme court be reformed to impose term limits on judges?,95. Do you support a universal basic income program?,96. Which of the following hobbies do you partake in? (Select all that apply),97. How many hours per week do you spend on hobbies during breaks? (assuming no internship),98. How many hours per week do you spend on hobbies during the quarter?,99. How many cups (8oz) of caffeine do you consume during your college day? (0 if you don't drink caffeine),100. How many cups (8oz) of caffeine do you consume during weekends on average? (0 if you don't drink caffeine),101. What is your preferred caffeinated beverage?,102. Do you feel any physical side effects if you do not consume caffeine within a specific time?,"103. Does your caffeine intake increase when you have deadlines/assignments due/exams/midterms/finals?

(If yes, specify the average number of cups 8oz added. If no, type 0)","104. How many hours do you spend on news per week on average?

(reading, watching TV, websites/apps, radio, etc.)","105. What are the top 3 news categories you are most interested in? (In order)

Business, Finance & Economics/ Entertainment, Art & Culture/ Computers, Science & Technology/ General News & Current Affairs(global or local)/ Sports ",106. Which operating system do you prefer?,107. Have you played the following instruments outside of school? (Select all that apply),"108. If you answered the previous question, how many years of experience do you have?",109. What is your preferred shoe brand? ,110. What is your preferred fast food restaurant?,111. What is your preferred phone brand?,112. What is your preferred soda?,113. What is your preferred music streaming application?,114. You're at one of your friends parties and it’s getting past the time you told your parents you were going to stay. Do you: ,"115. You are at a conference where you know nobody, what would you do? ","116. You have completed a project of which you are satisfied. However, your TA is not convinced and points out what they think is wrong. What is your initial reaction? ","117. If you don't know how to complete an assignment, what do you do first? "
11/3/2022 10:58:04,S-Z,21,Male,,No,Asian,,0,,2,2,1,International,Senior,No,Computer Science,2.5 - 2.99,16,170,CS105,,,3,Middle School or earlier,No,,A,C,Software,Video Game Development,4 or more generations (great grandparents attended college),Bachelors,"Parents, Money",No,Paper & Pen,Only when necessary,4,4,4,,4,10,10,10,,No,N/A,No,0,Yes,No,,,Off-Campus (4-30 mile radius),Drive Yourself,No,every day,"Snacks, Soda, Water",Lack of options,,,,,,,Basketball,3,40,3,1,,5,more than 40hou r s,20hours,,"MOBA, FPS, Single Player Games, Phone Games",Genshin impact,No,,3,6-8,4,4,Less than a year ago,,N/A,Yes,Binging,None,,,,,,,"Music (instrument, singing, composing, etc.), Movies, Video Games, Sports / Physical Activity",20+,20+,0,0,water,None,,,,Windows,None,0,Nike,In-N-Out,Apple,Coca Cola,QQ music,Text your parents that you will be home later,Wait until someone approaches you,Take the criticism and think about the issues,Ask a classmate/friend
11/3/2022 11:01:52,A-I,21,Male,"5'8""",No,Asian,2nd generation,1,2,1,1,1,Southern California,Senior,Yes,Computer Science,3.5 - 4.0,12,187,CS105,AP Calculus AB,Yes,3,After High School,No,,B,A,Software,Web Development,2nd generation (parents attended college),Bachelors,"Parents, Money",No,Tablet/Pen,Most of the time (51% - 99%),6,6,3,"Afraid of public speaking, Anxious about getting judged by your peers for an incorrect answer or “bad” question",3,2,5,15,N/A,No,N/A,No,0,Yes,No,50k - 150k,"70,000",Off-Campus (3-mile radius),Bicycle / Scooter / Skateboard,No,1,Entrees,No Time,1,1,1,0,1,No,"Basketball, Tennis",2,5,3,5 +,10,3,10,5,1,"FPS, Single Player Games",Overwatch 2,Yes,1,2,5,4,5,Less than a week ago,My future,Food,No,Self Reassurance,Independent,5,3,3,Not Sure,Not Sure,Yes,"Music (instrument, singing, composing, etc.), Reading, Video Games",3,1,0,0,None,None,0,0,"Computers, Science & Technology, Entertainment, Art & Culture, Sports",Windows,"Piano, Wind Instruments",5,Nike,McDonalds,Apple,Sprite,Spotify,Start heading home immediately,Go home,Your self-confidence tanks,Ask a TA and/or professor
11/3/2022 11:10:02,A-I,19,Male,5 foot 11 inches,Yes,Mixed,Native,1,1,1,1,1,Southern California,Sophomore,No,Data Science,3.5 - 4.0,17.5,66.5,CS105,"AP Statistics, AP Calculus BC",No,4,Middle School or earlier,No,,A,A,Data Science,Data Science,2nd generation (parents attended college),Bachelors,Parents,Yes,Tablet/Pen,Most of the time (51% - 99%),10,10,3,Okay with participating in class if it is a requirement,4,0,0,15,N/A,Yes,On campus,No,10,Yes,Yes,More than 150k,"$80,000",On Campus,Walk,Yes,10,"Entrees, Snacks, Soda",Lack of options,1,0,0,0,0,No,,2,35,0,0,0,3,25,10,0,"Gatcha, Single Player Games, Rhythm Games",Fire Emblem: Three Houses,No,8,4,7,3,2,Been a while,Academics,N/A,Yes,Friends & Family,None,4,5,5,No,Yes,Yes,"Learning a language, Movies, Video Games, Anime",60,20,0,0,,,0,7,"Computers, Science & Technology; General News & Current Affairs; Business, Finance & Economics",Windows,None,,Asics,McDonalds,Motorola,Dr. Pepper,No Preference,Text your parents that you will be home later,Wait until someone approaches you,Your self-confidence tanks,Google it
11/3/2022 11:38:17,J-R,21,Male,5’7”,No,Middle Eastern or North African,1st generation,0,1,3,2,3,International,Junior,Yes,Data Science,3.5 - 4.0,18,18,CS105,"AP Comp Sci A, AP Statistics, AP Calculus AB",Yes,3,Middle School or earlier,Yes,"C++, Java, Python, HTML/CSS",A,A,Software,Embedded Systems,1st generation (first to attend),N/A,Passion,No,Laptop/PC,Only when necessary,8,8,5,Enjoy contributing to class discussion,5,0,5,10,Internship every year for the past 5 years,No,N/A,No,0,No,Yes,More than 150k,125k,Off-Campus (3-mile radius),Bicycle / Scooter / Skateboard,No,1,"Entrees, Snacks, Fruits/Salads, Water",Expensive compared to other options,Freelance work,0,1,0,0,No,"Basketball, Soccer, American Football",3,10,0,0,1,1,10,0,0,"MOBA, FPS, Gatcha, MMORPG, Battle Royale, Phone Games",Rust,Yes,2,4,4,2,1,Been a while,Purpose,Alcohol/Drugs,No,Working on myself(working out/ eating healthy),Independent,3,1,5,Yes,Yes,No,"Music (instrument, singing, composing, etc.), Learning a language, Reading, Video Games, Sports / Physical Activity, Programming",60,15,0,0,None,None,0,10,Science / Economics / Business,MacOS,"Piano, Wind Instruments",Piano - 10+ Trumpet - 3 Clarinet - 3,No Preference,In-N-Out,Apple,Sprite,Spotify,Text your parents that you will be home later,Find a group of people and talk to them,Take the criticism and think about the issues,Ask a TA and/or professor
11/3/2022 11:41:46,J-R,22,Male,"5'3""",Yes,Asian,2nd generation,1,1,2,2,1,Southern California,Senior,Yes,ENCS,3.0 - 3.49,16,54,CS105,N/A,Yes,3,Middle School or earlier,No,N/A,A,A,Algorithms,Any/All of the above,1st generation (first to attend),High school,"Parents, Passion, Money",No,Laptop/PC,Only when necessary,8,8,1,"Afraid of public speaking, Anxious about getting judged by your peers for an incorrect answer or “bad” question",3,0,5,10,N/A,No,N/A,No,0,Yes,No,50k - 150k,65000,Off-Campus (31+ -mile radius),Drive Yourself,No,0,N/A,Expensive compared to other options,0,N/A,N/A,N/A,N/A,No,N/A,1,20,0,0,10,3,10,10,0,"MOBA, FPS, Gatcha, Single Player Games, MMORPG, Rhythm Games, Phone Games",Cookie Run: Kingdom,Yes,1,4,6,4,5,Less than a week ago,All of the above,N/A,Yes,Friends & Family,None,3,4,4,Not Sure,Not Sure,Yes,"Performing Arts (dancing, acting, etc.), Music (instrument, singing, composing, etc.), Movies, Video Games, Board Games / Card Games, Cooking",30,15,0,2,All of the above BUT soda,None,0,7,"General News & Current Affairs(global or local), Computers, Science & Technology, Entertainment, Art & Culture",MacOS and Windows equally,"Strings, Piano, Wind Instruments",9,No Preference,McDonalds,Apple,Coca Cola,Spotify,Text your parents that you will be home later,Wait until someone approaches you,Your self-confidence tanks,Google it
11/3/2022 12:23:04,A-I,21,Male,"5'10""",Yes,Asian,2nd generation,1,1,,1,2,Southern California,Senior,No,CS,3.5 - 4.0,16,176,CS105,"AP Comp Sci A, AP Calculus AB",Yes,3,1st/2nd year of High School,Yes,Java,A,A,Software,Web Development,2nd generation (parents attended college),Masters,"Parents, Money",Yes,Laptop/PC,Only when necessary,7,7,3,"Afraid of public speaking, Anxious about getting judged by your peers for an incorrect answer or “bad” question, Okay with participating in class if it is a requirement",3,0.5,2,10,N/A,No,N/A,No,0,No,No,50k - 150k,"$75,000",On Campus,Walk,Yes,2,"Entrees, Snacks, Desserts, Fruits/Salads",Lack of options,0,0,0,0,0,No,"Basketball, Soccer",2,25,3,0,3,4,20,5,3,"MOBA, FPS, Single Player Games, Co-op Games, RTS",Europa Universalis 4,Yes,5,3,6,4,4,Less than a month ago,Academics,"Food, Watching Netflix",No,Binging,Independent,4,2,2,Not Sure,Yes,Not Sure,"Movies, Video Games, Board Games / Card Games, Sports / Physical Activity",30,12,0,0,Soda,,0,1,"Sports, General News & Current Affairs, Entertainment, Art & Culture",Windows,Piano,2,New Balance,In-N-Out,Apple,Coca Cola,Spotify,Text your parents that you will be home later,Wait until someone approaches you,Your self-confidence tanks,Google it
11/3/2022 12:38:43,A-I,21,Male,6 Feet 0 inches,Yes,Asian,2nd generation,0,N/A,2,1,2,Southern California,Senior,No,Computer Science,3.5 - 4.0,20,141.5,CS105,AP Calculus AB,Yes,2,Middle School or earlier,No,,A,A,Software,Web Development,2nd generation (parents attended college),High school,"Passion, Money",No,Paper & Pen,Most of the time (51% - 99%),11,11,2,"Afraid of public speaking, Anxious about getting judged by your peers for an incorrect answer or “bad” question",1,0,4,45,N/A,No,N/A,No,0,No,Yes,50k - 150k,"$100,000",Off-Campus (31+ -mile radius),Drive Yourself,No,4,Entrees,Financial issues,0,0,3,1,0,No,,1,84 (youtube constantly playing),1,0,84 (youtube),3,84,4,2,"MOBA, FPS, Fighting Games, Gatcha, Rhythm Games",Fate/Grand Order,Yes,2,1,5,5,5,Less than a week ago,Academics,Watching Netflix,Yes,"Neither, still in lots of pain",None,2,2,3,Not Sure,Not Sure,Yes,"Visual Arts (painting, drawing, knitting, etc.), Music (instrument, singing, composing, etc.), Learning a language, Reading, Movies, Video Games, Board Games / Card Games",56,4,1,0,Soda,None,0,0,None,Windows,"Strings, Wind Instruments",12,No Preference,In-N-Out,Samsung,Dr. Pepper,Youtube,Text your parents that you will be home later,Wait until someone approaches you,Your self-confidence tanks,Ask a classmate/friend
11/3/2022 13:47:40,J-R,21,Male,6ft,Yes,Asian,1st generation,2,1,3,2,3,Southern California,Senior,No,CS,3.0 - 3.49,18,240,CS105,"AP Comp Sci A, AP Calculus AB",Yes,3,After High School,Yes,Java,A,A,Hardware,Video Game Development,1st generation (first to attend),Bachelors,"Parents, Passion, Money, Status",No,Paper & Pen,Most of the time (51% - 99%),10,10,3,"Afraid of public speaking, Anxious about getting judged by your peers for an incorrect answer or “bad” question, Okay with participating in class if it is a requirement",4,4,15,20,N/A,No,N/A,No,0,No,No,50k - 150k,$100 000,Off-Campus (4-30 mile radius),Drive Yourself,No,3,Entrees,Not hungry,0,0,0,0,0,No,Tack and Field,3,8,0,0,3,3,3,5,0,"MOBA, Gatcha, Co-op Games",Genshin,Yes,0,3,5,5,4,Been a while,Self agony,N/A,No,Sleep,None,5,3,3,Yes,Not Sure,Not Sure,"Movies, Video Games, Board Games / Card Games, Cooking, Sports / Physical Activity, I don't have a hobby",8,3,0,0,Energy Drinks,None,0,8,"Computers, Science & Technology",Windows,"Strings, Piano, Wind Instruments",5,Nike,In-N-Out,Apple,Sprite,Spotify,Text your parents that you will be home later,Find a group of people and talk to them,Take the criticism and think about the issues,Ask a TA and/or professor
11/3/2022 14:38:13,S-Z,22,Female,"5'7""",Yes,White,1st generation,1,1,4,2,2,International,Senior,No,CS,3.0 - 3.49,12,170,CS105,AP Calculus BC,Yes,4,3rd/4th year of High School,No,N/A,A,A,Software,Hardware,4 or more generations (great grandparents attended college),Bachelors,Parents,Yes,Paper & Pen,Only when necessary,5,5,3,"Afraid of public speaking, Okay with participating in class if it is a requirement",3,1,18,10,1 offer in Summer 2022,No,N/A,No,N/A,No,No,50k - 150k,"$90,000",On Campus,Walk,Yes,2,"Snacks, Juice/Tea/Coffee",Expensive compared to other options,,0,N/a,N/A,N/A,No,,3,1,1,0,1,3,1,N/A,N/A,,N/A,Yes,3,3,7,4,5,Been a while,Self agony,"Food, Reading Books",Yes,Friends & Family,None,3,2,2,No,No,Yes,"Visual Arts (painting, drawing, knitting, etc.), Learning a language, Reading, Board Games / Card Games, Cooking, Sports / Physical Activity",18,9,3,2,Tea,None,0,1,"Science & Technology, General News & Current Affairs(global or local), Computers, Art & Culture, Business, Finance & Economics, Entertainment, Sports",Windows,Piano,5,No Preference,McDonalds,Google,Pepsi,No Preference,Text your parents that you will be home later,Find a group of people and talk to them,Take the criticism and think about the issues,Google it
11/3/2022 14:49:04,J-R,21,Male,6 feet,Yes,Asian,2nd generation,1,2,1,1,1,Southern California,Senior,No,Computer Science with Business Applications,3.0 - 3.49,16,183,CS105,"AP Statistics, AP Calculus AB",No,4,Middle School or earlier,Yes,C,A,A,Software,Mobile Development,2nd generation (parents attended college),Bachelors,"Passion, Money",No,Tablet/Pen,Most of the time (51% - 99%),12,12,4,"Okay with participating in class if it is a requirement, Enjoy contributing to class discussion",4,1,2,15,1 offer in Spring 2022,Yes,On campus,No,5,Yes,No,50k - 150k,"90,000",On Campus,Walk,No,5,"Entrees, Snacks, Desserts, Juice/Tea/Coffee",Dietary restrictions,1,1,1,1,5,No,,3,10,3,0,5,2,10,3,0,"FPS, Fighting Games, Gatcha, Single Player Games, Co-op Games, Phone Games",Pokemon,Yes,20,1,5,5,5,Less than a week ago,Academics,"Food, Watching Netflix",No,Binging,Democratic,5,4,3,Not Sure,Yes,Yes,"Visual Arts (painting, drawing, knitting, etc.), Music (instrument, singing, composing, etc.), Reading, Movies, Video Games, Board Games / Card Games, Sports / Physical Activity",15,4,0,0,Tea,None,0,1," Computers, Science & Technology, Sports, Entertainment, Art & Culture",MacOS,None,0,No Preference,In-N-Out,Apple,Sprite,Spotify,Text your parents that you will be home later,Find another person in same situation,Take the criticism and think about the issues,Google it
11/3/2022 15:11:18,J-R,21,Male,5 feet 9 inches,No,Asian,Native,1,1,3,1,2,Southern California,Senior,No,Computer Science,3.0 - 3.49,12,151,CS105,AP Statistics,Yes,4,1st/2nd year of High School,No,,A,B,Cloud,Cloud,2nd generation (parents attended college),Masters,"Parents, Passion, Money",Yes,Tablet/Pen,Only when necessary,7,3,3,Enjoy contributing to class discussion,3,0,3,7,1 during Summer 2022,No,N/A,No,N/A,Yes,Yes,More than 150k,"70,000",Off-Campus (3-mile radius),Drive Yourself,No,2,Juice/Tea/Coffee,Expensive compared to other options,"Club, church",0,1,0,8,Yes,Basketball,3,5,2,0,8,3,5,0,0,,League of Legends,Yes,0,2,6,4,5,Less than a week ago,Academics,N/A,No,,None,4,3,4,Not Sure,Not Sure,Not Sure,"Music (instrument, singing, composing, etc.), Sports / Physical Activity",8,5,0,0,Tea,None,N/A,1,"1. Sports, 2. Entertainment, Art & Culture, 3. Computers, Science & Technology",MacOS,Piano,4,Nike,No Preference,Apple,No Preference,Spotify,Text your parents that you will be home later,Find a group of people and talk to them,Your self-confidence tanks,Google it
11/3/2022 15:59:05,J-R,21,Female,5’2,Yes,Black or African American,1st generation,4,2,2,2,2,Southern California,Senior,Yes,DTSE,3.5 - 4.0,16,34,CS105,AP Statistics,Yes,3,Middle School or earlier,No,,A,A,Data Science,Data Science,1st generation (first to attend),High school,"Passion, Money",No,Tablet/Pen,Only when necessary,9,6,3,Okay with participating in class if it is a requirement,3,1,5,10,,No,N/A,No,,Yes,Yes,50k - 150k,,Off-Campus (4-30 mile radius),Drive Yourself,No,6,"Snacks, Desserts, Juice/Tea/Coffee",Dietary restrictions,3,2,2,1,3,No,"Basketball, Volleyball",3,3,3,0,2,3,2,0,0,,,Yes,0,3,7,3,3,Been a while,,"Food, Reading Books, Watching Netflix",No,,Democratic,4,1,3,Not Sure,Yes,Yes,"Reading, Movies, Cooking, Sports / Physical Activity",20,10,0,0,None,None,1,3,"Current affairs, science and technology, computers",MacOS,Wind Instruments,6,No Preference,In-N-Out,Apple,Coca Cola,Spotify,Text your parents that you will be home later,Find another person in same situation,Your self-confidence tanks,Look in Textbook
11/3/2022 16:08:08,S-Z,21,Male,5'7,Yes,Asian,1st generation,1,2,3,2,1,International,Sophomore,Yes,Data Science,3.5 - 4.0,17,17,CS105,,Yes,3,Middle School or earlier,No,,A,A,Data Science,Data Science,2nd generation (parents attended college),Bachelors,Passion,No,Paper & Pen,Most of the time (51% - 99%),14,10,3,"Anxious about getting judged by your peers for an incorrect answer or “bad” question, Okay with participating in class if it is a requirement",2,1,35,10,N/A,No,N/A,No,0,No,No,50k - 150k,1k/month,Off-Campus (3-mile radius),Bicycle / Scooter / Skateboard,No,0,,Expensive compared to other options,0,,0,0,0,No,,2,30,1,0,30,4,40,30,10,"FPS, Co-op Games, Battle Royale",valorant,No,20,3,8,4,2,Been a while,Academics,Watching Netflix,Yes,Friends & Family,None,4,2,1,Not Sure,Not Sure,Yes,"Learning a language, Movies, Video Games",80,50,0,0,None,None,0,14,"Entertainment, Art & Culture/General News & Current Affairs(global or local)/Sports",Windows,None,,No Preference,McDonalds,Google,Coca Cola,No Preference,Text your parents that you will be home later,Find another person in same situation,Take the criticism and think about the issues,Google it
11/3/2022 17:43:04,S-Z,21,Male,5 feet 11 inches,No,Asian,Native,0,1,5,3,3,Southern California,Senior,No,Computer Science,3.5 - 4.0,16,200,CS105,AP Statistics,No,4,Middle School or earlier,Yes,"C++, Java, Python, HTML/CSS",A,A,Algorithms,Web Development,2nd generation (parents attended college),Masters,"Parents, Passion, Money",Yes,Paper & Pen,Only when necessary,5,5,5,Enjoy contributing to class discussion,1,1,4,2,"1 offer winter 2019, 2 offers summer 2019, 2 offers summer 2020, 1 offer summer 2021, 2 offers summer 2022, 4 offers full-time summer 2023",No,N/A,Yes,5,No,No,More than 150k,"150,000",On Campus,Walk,Yes,1,Snacks,Not hungry,0,0,0,0,0,No,Basketball,5,50,3,0,20,3,20,0,0,,Life,Yes,10,3,8,4,2,Less than a week ago,Academics,N/A,No,Friends & Family,None,3,3,3,Not Sure,Not Sure,Not Sure,"Visual Arts (painting, drawing, knitting, etc.), Performing Arts (dancing, acting, etc.), Learning a language, Movies, Board Games / Card Games, Cooking, Sports / Physical Activity",30,30,0,0,None,None,0,1,"Business Technology, Finance",MacOS,None,0,Adidas,In-N-Out,No Preference,Sprite,No Preference,Text your parents that you will be home later,Find a group of people and talk to them,Take the criticism and think about the issues,Google it
11/3/2022 17:43:34,S-Z,21,Male,5' 6'',Yes,Asian,2nd generation,1,2,1,1,2,Northern California,Senior,No,CSBA,3.5 - 4.0,13,192.5,CS105,AP Calculus AB,No,4,1st/2nd year of High School,Yes,HTML/CSS,A,A,Data Science,Data Science,2nd generation (parents attended college),Associates,"Passion, Money, Status",No,Paper & Pen,Most of the time (51% - 99%),8,8,3,"Afraid of public speaking, Okay with participating in class if it is a requirement",2,1,5,5,N/A,Yes,On campus,No,19.5,Yes,No,50k - 150k,"100,000",Off-Campus (3-mile radius),Drive Yourself,No,1,"Entrees, Snacks, Juice/Tea/Coffee",Expensive compared to other options,4,0,0,0,0,No,"Basketball, Soccer, Tennis, Badminton",3,14,2,1,3.5,2,7,2,7,"MOBA, FPS, Fighting Games, Gatcha, Single Player Games, MMORPG, Co-op Games, Rhythm Games, Battle Royale, Phone Games",TFT,Yes,8,3,7,4,4,Been a while,Love Life,"Food, Reading Books, Watching Netflix",Yes,Friends & Family,Democratic,5,3,3,Not Sure,Yes,Yes,"Reading, Video Games, Board Games / Card Games, Cooking, Sports / Physical Activity",8,5,1,1,Soda,None,1,3,"Business, sports, General News & Current Affairs(global or local)",MacOS,None,0,Nike,In-N-Out,Apple,Sprite,Apple Music,Text your parents that you will be home later,Wait until someone approaches you,Go after hours and defend each point,Ask a classmate/friend
11/3/2022 17:48:33,J-R,21,Male,"5'4""",Yes,Asian,2nd generation,1,2,1,1,2,Northern California,Senior,No,Computer Science,3.0 - 3.49,13,207.5,CS105,"AP Comp Sci A, AP Calculus AB, AP Calculus BC",No,3,Middle School or earlier,Yes,"Java, HTML/CSS",A,A,,,2nd generation (parents attended college),Bachelors,"Parents, Money",No,Paper & Pen,Only when necessary,6,6,2,"Afraid of public speaking, Anxious about getting judged by your peers for an incorrect answer or “bad” question",3,0,6,3,N/A,Yes,On campus,No,6,Yes,Yes,50k - 150k,70000,On Campus,Walk,Yes,2,Snacks,Expensive compared to other options,1,0,0,0,0,No,,2,30,1,0,5,3,12,14,0,"FPS, Gatcha",Overwatch 2,Yes,21,2,6,3,4,Been a while,,Watching Netflix,No,Binging,Democratic,3,2,3,Not Sure,Yes,Not Sure,"Reading, Movies, Video Games, Board Games / Card Games, Cooking",40,20,0,0,Tea,None,1,0,"General News & Current Affairs / Entertainment, Art & Culture / Computers, Science & Technology",MacOS,Piano,10,Nike,No Preference,Apple,No Preference,Spotify,Text your parents that you will be home later,Find another person in same situation,Your self-confidence tanks,Ask a classmate/friend
11/3/2022 18:10:33,A-I,21,Male,5 ft 6 in,No,Asian,2nd generation,1,1,2,2,2,Southern California,Senior,No,CSBA,3.0 - 3.49,12,130.5,CS111,"AP Comp Sci A, AP Calculus AB",No,1,Middle School or earlier,Yes,Java,B,A,Data Science,Web Development,2nd generation (parents attended college),Masters,Parents,Yes,Laptop/PC,Only when necessary,6,6,2,"Afraid of public speaking, Anxious about getting judged by your peers for an incorrect answer or “bad” question, Okay with participating in class if it is a requirement",2,1,5,12,N/A,Yes,On campus,No,8,Yes,No,50k - 150k,75000,On Campus,Walk,No,2,Entrees,Expensive compared to other options,,,,,,,,2,18,4,5 +,14,2,12,5,0,Phone Games,Candy Crush Saga,Yes,8,1,5,4,3,Less than a year ago,Love Life,"Food, Watching Netflix",No,Binging,None,4,2,4,Not Sure,Not Sure,Yes,"Movies, Board Games / Card Games",20,4,2,4,Soda,None,0,10,"Computers, Science and Technology",Windows,Strings,2,Vans,Jack In the Box,Apple,Sprite,Spotify,Stay at the party without notifying them you will be late,Go home,Take the criticism and think about the issues,Google it
11/3/2022 23:06:00,S-Z,27,Male,5 8,Yes,Asian,1st generation,1,2,1,1,1,Southern California,Senior,Yes,Computer Science,3.5 - 4.0,12,90,CS105,,No,4,After High School,No,,A,A,Data Science,Data Science,1st generation (first to attend),High school,"Passion, Money",No,Tablet/Pen,Only when necessary,6,6,2,"Afraid of public speaking, Anxious about getting judged by your peers for an incorrect answer or “bad” question",4,0,50,20,N/A,Yes,N/A,Yes,20,Yes,No,50k - 150k,100000,Off-Campus (3-mile radius),Walk,Yes,4,Entrees,Financial issues,One Job,None,1,1,0,No,,2,14,1,0,10,3,5,0,0,,N/A,Yes,20,5,8,3,4,Less than a month ago,Love Life,"Food, Watching Netflix",No,Binging,Democratic,5,1,5,Not Sure,Not Sure,Yes,"Movies, Video Games, Board Games / Card Games",30,10,1,1,Tea,None,0,,,Windows,None,,No Preference,In-N-Out,Apple,Pepsi,Spotify,You never told them about the party,Find another person in same situation,Take the criticism and think about the issues,Google it
11/3/2022 23:41:52,S-Z,24,Male,"6'3""",Yes,Asian,2nd generation,1,2,2,1,2,Southern California,Senior,Yes,Data Science,3.0 - 3.49,16,56,CS111,,Yes,2,1st/2nd year of High School,No,,B,B,Data Science,Data Science,1st generation (first to attend),Middle school,Money,No,Laptop/PC,Only when necessary,8,6,2,,2,0,0,7,N/A,No,N/A,No,0,Yes,No,Less than 50k,70000,On Campus,Bicycle / Scooter / Skateboard,Yes,4,"Entrees, Snacks",Expensive compared to other options,0,,0,0,0,No,"Basketball, Tennis",2,91,3,0,7,3,21,30,4,"MOBA, FPS, Gatcha, Single Player Games, MMORPG, Co-op Games, Phone Games",League of Legends,Yes,0,1,6,4,4,Less than a year ago,Love Life,N/A,Yes,Friends & Family,Democratic,5,3,3,Yes,Yes,Yes,"Reading, Movies, Video Games, Board Games / Card Games, Sports / Physical Activity",70,50,1,3,Coffee,None,1,21,"General News & Current Affairs(global or local), Science & Technology, Entertainmen",Windows,None,,Adidas,In-N-Out,Apple,Coca Cola,Spotify,Text your parents that you will be home later,Find another person in same situation,Take the criticism and think about the issues,Google it
